

ESTACIÓN: Arnego_Ulla
CONCELLO: Agolada
PROVINCIA: Pontevedra

CÓDIGOS DE VALIDACIÓN DOS DATOS:
0:  Dato sen control de calidade
1:  Dato correcto
2:  Dato probablente correcto
3:  Dato incorrecto susceptible de ser correxido
4:  Dato erróneo
5:  Non usado
6:  Non usado
7:  Non usado
8:  Non usado
9:  Dato non rexistrado


Nota: O valor -9999 indicará dato non rexistrado

Tipo de consulta: Variables diarias
Período:1/1/1990-17/07/2018


COD.VALIDACIÓN  DATA          PARÁMETRO (Unidades)                     VALOR
      1          13/03/2016    Caudal Medio da Auga (m3/s)               16,3
      1          14/03/2016    Caudal Medio da Auga (m3/s)               15,3
      1          15/03/2016    Caudal Medio da Auga (m3/s)               14,4
      1          16/03/2016    Caudal Medio da Auga (m3/s)               13,5
      1          17/03/2016    Caudal Medio da Auga (m3/s)               12,9
      1          18/03/2016    Caudal Medio da Auga (m3/s)               13,4
      1          19/03/2016    Caudal Medio da Auga (m3/s)               14
      1          20/03/2016    Caudal Medio da Auga (m3/s)               15,3
      1          21/03/2016    Caudal Medio da Auga (m3/s)               12,9
      1          22/03/2016    Caudal Medio da Auga (m3/s)               11,9
      1          23/03/2016    Caudal Medio da Auga (m3/s)               11,2
      1          24/03/2016    Caudal Medio da Auga (m3/s)               10,6
      1          25/03/2016    Caudal Medio da Auga (m3/s)               10,3
      1          26/03/2016    Caudal Medio da Auga (m3/s)               12,1
      1          27/03/2016    Caudal Medio da Auga (m3/s)               14,1
      1          28/03/2016    Caudal Medio da Auga (m3/s)               19,4
      1          29/03/2016    Caudal Medio da Auga (m3/s)               20,7
      1          30/03/2016    Caudal Medio da Auga (m3/s)               17,8
      1          31/03/2016    Caudal Medio da Auga (m3/s)               22,5
      1          01/04/2016    Caudal Medio da Auga (m3/s)               18,2
      1          02/04/2016    Caudal Medio da Auga (m3/s)               16,6
      1          03/04/2016    Caudal Medio da Auga (m3/s)               29,2
      1          04/04/2016    Caudal Medio da Auga (m3/s)               28,2
      1          05/04/2016    Caudal Medio da Auga (m3/s)               21,3
      1          06/04/2016    Caudal Medio da Auga (m3/s)               18,1
      1          07/04/2016    Caudal Medio da Auga (m3/s)               16,5
      1          08/04/2016    Caudal Medio da Auga (m3/s)               15,4
      1          09/04/2016    Caudal Medio da Auga (m3/s)               15,3
      1          10/04/2016    Caudal Medio da Auga (m3/s)               19,4
      1          11/04/2016    Caudal Medio da Auga (m3/s)               21,2
      1          12/04/2016    Caudal Medio da Auga (m3/s)               20,2
      1          13/04/2016    Caudal Medio da Auga (m3/s)               23,6
      1          14/04/2016    Caudal Medio da Auga (m3/s)               32,8
      1          15/04/2016    Caudal Medio da Auga (m3/s)               33,9
      1          16/04/2016    Caudal Medio da Auga (m3/s)               36,6
      1          17/04/2016    Caudal Medio da Auga (m3/s)               42,2
      1          18/04/2016    Caudal Medio da Auga (m3/s)               28,2
      1          19/04/2016    Caudal Medio da Auga (m3/s)               25,3
      1          20/04/2016    Caudal Medio da Auga (m3/s)               23,5
      1          21/04/2016    Caudal Medio da Auga (m3/s)               20,2
      1          22/04/2016    Caudal Medio da Auga (m3/s)               18,9
      1          23/04/2016    Caudal Medio da Auga (m3/s)               18
      1          24/04/2016    Caudal Medio da Auga (m3/s)               16,5
      1          25/04/2016    Caudal Medio da Auga (m3/s)               15,2
      1          26/04/2016    Caudal Medio da Auga (m3/s)               14,3
      1          27/04/2016    Caudal Medio da Auga (m3/s)               13,6
      1          28/04/2016    Caudal Medio da Auga (m3/s)               12,9
      1          29/04/2016    Caudal Medio da Auga (m3/s)               12,1
      1          30/04/2016    Caudal Medio da Auga (m3/s)               11,4
      1          01/05/2016    Caudal Medio da Auga (m3/s)               10,8
      1          02/05/2016    Caudal Medio da Auga (m3/s)               10,2
      1          03/05/2016    Caudal Medio da Auga (m3/s)               9,8
      1          04/05/2016    Caudal Medio da Auga (m3/s)               9,2
      1          05/05/2016    Caudal Medio da Auga (m3/s)               8,9
      1          06/05/2016    Caudal Medio da Auga (m3/s)               11,2
      1          07/05/2016    Caudal Medio da Auga (m3/s)               12,2
      1          08/05/2016    Caudal Medio da Auga (m3/s)               13
      1          09/05/2016    Caudal Medio da Auga (m3/s)               12,4
      1          10/05/2016    Caudal Medio da Auga (m3/s)               12,2
      1          11/05/2016    Caudal Medio da Auga (m3/s)               11,9
      1          12/05/2016    Caudal Medio da Auga (m3/s)               15,4
      1          13/05/2016    Caudal Medio da Auga (m3/s)               14,2
      1          14/05/2016    Caudal Medio da Auga (m3/s)               14,2
      1          15/05/2016    Caudal Medio da Auga (m3/s)               12,7
      1          16/05/2016    Caudal Medio da Auga (m3/s)               11,3
      1          17/05/2016    Caudal Medio da Auga (m3/s)               10,5
      1          18/05/2016    Caudal Medio da Auga (m3/s)               10
      1          19/05/2016    Caudal Medio da Auga (m3/s)               9,7
      1          20/05/2016    Caudal Medio da Auga (m3/s)               9,2
      1          21/05/2016    Caudal Medio da Auga (m3/s)               8,8
      1          22/05/2016    Caudal Medio da Auga (m3/s)               10,6
      1          23/05/2016    Caudal Medio da Auga (m3/s)               8,9
      1          24/05/2016    Caudal Medio da Auga (m3/s)               8,6
      1          25/05/2016    Caudal Medio da Auga (m3/s)               9,2
      1          26/05/2016    Caudal Medio da Auga (m3/s)               8,4
      1          27/05/2016    Caudal Medio da Auga (m3/s)               7,8
      1          28/05/2016    Caudal Medio da Auga (m3/s)               9,9
      1          29/05/2016    Caudal Medio da Auga (m3/s)               11,4
      1          30/05/2016    Caudal Medio da Auga (m3/s)               9,4
      1          31/05/2016    Caudal Medio da Auga (m3/s)               8,8
      1          01/06/2016    Caudal Medio da Auga (m3/s)               7,8
      1          02/06/2016    Caudal Medio da Auga (m3/s)               7,3
      1          03/06/2016    Caudal Medio da Auga (m3/s)               6,9
      1          04/06/2016    Caudal Medio da Auga (m3/s)               6,7
      1          05/06/2016    Caudal Medio da Auga (m3/s)               6,5
      1          06/06/2016    Caudal Medio da Auga (m3/s)               6,3
      1          07/06/2016    Caudal Medio da Auga (m3/s)               5,9
      1          08/06/2016    Caudal Medio da Auga (m3/s)               5,6
      1          09/06/2016    Caudal Medio da Auga (m3/s)               5,4
      1          10/06/2016    Caudal Medio da Auga (m3/s)               5,4
      1          11/06/2016    Caudal Medio da Auga (m3/s)               5,2
      1          12/06/2016    Caudal Medio da Auga (m3/s)               5
      1          13/06/2016    Caudal Medio da Auga (m3/s)               5,1
      1          14/06/2016    Caudal Medio da Auga (m3/s)               5
      1          15/06/2016    Caudal Medio da Auga (m3/s)               7,7
      1          16/06/2016    Caudal Medio da Auga (m3/s)               11,5
      1          17/06/2016    Caudal Medio da Auga (m3/s)               11,9
      1          18/06/2016    Caudal Medio da Auga (m3/s)               8,1
      1          19/06/2016    Caudal Medio da Auga (m3/s)               7
      1          20/06/2016    Caudal Medio da Auga (m3/s)               6,3
      1          21/06/2016    Caudal Medio da Auga (m3/s)               5,8
      1          22/06/2016    Caudal Medio da Auga (m3/s)               5,4
      1          23/06/2016    Caudal Medio da Auga (m3/s)               5,2
      1          24/06/2016    Caudal Medio da Auga (m3/s)               5,1
      1          25/06/2016    Caudal Medio da Auga (m3/s)               4,9
      1          26/06/2016    Caudal Medio da Auga (m3/s)               4,7
      1          27/06/2016    Caudal Medio da Auga (m3/s)               4,4
      1          28/06/2016    Caudal Medio da Auga (m3/s)               4,2
      1          29/06/2016    Caudal Medio da Auga (m3/s)               4,1
      1          30/06/2016    Caudal Medio da Auga (m3/s)               3,9
      1          01/07/2016    Caudal Medio da Auga (m3/s)               3,9
      1          02/07/2016    Caudal Medio da Auga (m3/s)               3,7
      1          03/07/2016    Caudal Medio da Auga (m3/s)               3,6
      1          04/07/2016    Caudal Medio da Auga (m3/s)               3,4
      1          05/07/2016    Caudal Medio da Auga (m3/s)               3,3
      1          06/07/2016    Caudal Medio da Auga (m3/s)               3,6
      1          07/07/2016    Caudal Medio da Auga (m3/s)               4
      1          08/07/2016    Caudal Medio da Auga (m3/s)               3,3
      1          09/07/2016    Caudal Medio da Auga (m3/s)               3,1
      1          10/07/2016    Caudal Medio da Auga (m3/s)               2,9
      1          11/07/2016    Caudal Medio da Auga (m3/s)               2,9
      1          12/07/2016    Caudal Medio da Auga (m3/s)               2,8
      1          13/07/2016    Caudal Medio da Auga (m3/s)               2,8
      1          14/07/2016    Caudal Medio da Auga (m3/s)               2,6
      1          15/07/2016    Caudal Medio da Auga (m3/s)               2,5
      1          16/07/2016    Caudal Medio da Auga (m3/s)               2,4
      1          17/07/2016    Caudal Medio da Auga (m3/s)               2,3
      1          18/07/2016    Caudal Medio da Auga (m3/s)               2,1
      1          19/07/2016    Caudal Medio da Auga (m3/s)               2
      1          20/07/2016    Caudal Medio da Auga (m3/s)               2
      1          21/07/2016    Caudal Medio da Auga (m3/s)               2
      1          22/07/2016    Caudal Medio da Auga (m3/s)               2
      1          23/07/2016    Caudal Medio da Auga (m3/s)               1,9
      1          24/07/2016    Caudal Medio da Auga (m3/s)               1,8
      1          25/07/2016    Caudal Medio da Auga (m3/s)               1,7
      1          26/07/2016    Caudal Medio da Auga (m3/s)               1,7
      1          27/07/2016    Caudal Medio da Auga (m3/s)               1,7
      1          28/07/2016    Caudal Medio da Auga (m3/s)               1,6
      1          29/07/2016    Caudal Medio da Auga (m3/s)               1,6
      1          30/07/2016    Caudal Medio da Auga (m3/s)               1,6
      1          31/07/2016    Caudal Medio da Auga (m3/s)               1,6
      1          01/08/2016    Caudal Medio da Auga (m3/s)               1,5
      1          02/08/2016    Caudal Medio da Auga (m3/s)               1,5
      1          03/08/2016    Caudal Medio da Auga (m3/s)               1,4
      1          04/08/2016    Caudal Medio da Auga (m3/s)               1,4
      1          05/08/2016    Caudal Medio da Auga (m3/s)               1,4
      1          06/08/2016    Caudal Medio da Auga (m3/s)               1,3
      1          07/08/2016    Caudal Medio da Auga (m3/s)               1,2
      1          08/08/2016    Caudal Medio da Auga (m3/s)               1,2
      1          09/08/2016    Caudal Medio da Auga (m3/s)               1,2
      1          10/08/2016    Caudal Medio da Auga (m3/s)               1,1
      1          11/08/2016    Caudal Medio da Auga (m3/s)               1,1
      1          12/08/2016    Caudal Medio da Auga (m3/s)               1,1
